source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,62.23,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,Freight,12.42,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,96.58,Gas,#FFD700,TWh
Gas Prod,Gas sto.,3.19,GAS,#FFD700,TWh
Gas sto.,Gas,3.12,GAS,#FFD700,TWh
Gas Prod,Gas,13.27,GAS,#FFD700,TWh
Gas,Mob public,14.17,GAS,#FFD700,TWh
Gas,H2 prod,0.32,GAS,#FFD700,TWh
Gas,CHP,83.41,GAS,#FFD700,TWh
Gas,HPs,4.29,GAS,#FFD700,TWh
Gas,Boilers,10.79,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.98,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Coal,Boilers,33.35,Coal,#A0522D,TWh
Solar,Elec,38.94,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,7.46,Wood,#CD853F,TWh
Wood prod.,Wood,2.76,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,18.69,Wood,#CD853F,TWh
H2,Adlibio to fuel,7.66,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,11.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,14.29,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,1.42,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,6.93,Electricity,#00BFFF,TWh
Elec,Curt.,0.75,Electricity,#00BFFF,TWh
Elec,Elec demand,96.49,Electricity,#00BFFF,TWh
Solar,Curt.,0.68,Solar,#FFFF00,TWh
Wind,Curt.,3.99,Wind,#27AE34,TWh
Elec,Storage,1.05,Electricity,#00BFFF,TWh
Storage,Elec demand,0.79,Electricity,#00BFFF,TWh
Elec,HPs,28.57,Electricity,#00BFFF,TWh
Elec,HT sto,0.35,Electricity,#00BFFF,TWh
HT sto,Heat HT,0.35,Heat HT,#DC143C,TWh
Elec,Heat HT,0.50,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,4.20,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.03,H2,#FF00FF,TWh
H2 sto.,H2,0.03,H2,#FF00FF,TWh
H2 prod,H2,3.43,H2,#FF00FF,TWh
CHP,Elec,40.60,Electricity,#00BFFF,TWh
CHP,DHN,25.98,Heat LT,#FA8072,TWh
CHP,Heat HT,8.49,Heat HT,#DC143C,TWh
HPs,Dec. sto,15.20,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.35,Heat LT,#FA8072,TWh
HPs,DHN,20.80,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.10,Heat LT,#FA8072,TWh
Boilers,Heat HT,51.95,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,38.26,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,6.18,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,6.06,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
